Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Type,latitude,longitude
Prima La Encina 2018,Spain,Ribera del Duero,Portia,3.9,64,18.99,2018,Red,54.4009429,-116.8044668
Ribera del Duero Crianza 2015,Spain,Ribera del Duero,Vega Real,3.5,64,9.99,2015,Red,54.4009429,-116.8044668
Barbera del Monferrato 2011,Italy,Barbera del Monferrato,Villa Sparina,3.5,64,27.28,2011,Red,44.71220719999999,8.824021499999999
Spätburgunder JS 2017,Germany,Ahr,Jean Stodden,3.8,64,23.02,2017,Red,50.5149,7.036960000000001
Reserva de Familia Syrah 2015,Spain,Lanzarote,El Grifo,4.1,64,33.99,2015,Red,50.5149,7.036960000000001
Château la Pensée Lalande de Pomerol 2016,France,Lalande-de-Pomerol,Vignoble Mingot,3.6,64,16.94,2016,Red,44.9979496,-0.2315215
Kékfrankos 2017,Hungary,Villány,Hummel,3.6,64,9.5,2017,Red,44.9979496,-0.2315215
Finca Dofí 1996,Spain,Priorat,Álvaro Palacios,4.2,64,64.49,1996,Red,41.1898705,0.7797531
Giravolta Primitivo di Manduria 2016,Italy,Primitivo di Manduria,Felline,4.1,64,11.5,2016,Red,39.9374777,18.1176678
Ermitage l'Ermite 2004,France,Hermitage,M. Chapoutier,4.4,64,178.8,2004,Red,39.9374777,18.1176678
Gaglioppo 2018,Italy,Calabria,Statti,3.8,64,9.5,2018,Red,38.9223857,16.3241881
Cabernet Sauvignon 2016,United States,California,Spellbound,3.7,640,14.49,2016,Red,38.9223857,16.3241881
120 Syrah 2015,Chile,Central Valley,Santa Rita,3.2,641,6.33,2015,Red,38.9223857,16.3241881
Malbec 2017,Argentina,Mendoza,Dante Robino,3.4,641,11.15,2017,Red,-33.0530201,-68.87755419999999
Propiedad Rioja 2015,Spain,Rioja,Palacios Remondo,4.1,642,26.61,2015,Red,-33.0530201,-68.87755419999999
Douro Redoma Tinto 2015,Portugal,Douro,Niepoort,4.1,642,33.2,2015,Red,-33.0530201,-68.87755419999999
Pessac-Léognan 2011,France,Pessac-Léognan,Château Haut-Bailly,4.1,642,72.73,2011,Red,44.7344757,-0.5801780999999999
Vinsobres Les Cornuds 2016,France,Vinsobres,Famille Perrin,3.8,643,10.95,2016,Red,44.7344757,-0.5801780999999999
Roccamora Negroamaro 2016,Italy,Nardò,Schola Sarmenti,4.0,644,24.34,2016,Red,40.1797222,18.0391667
Rouge 2017,South Africa,Stellenbosch,Alto Estate,3.7,644,14.5,2017,Red,-34.0003388,18.8436472
Cabernet Sauvignon 2017,United States,California,Woodhaven,4.0,644,7.95,2017,Red,-34.0003388,18.8436472
Barbera d'Alba Sovrana 2017,Italy,Barbera d'Alba,Batasiolo,4.0,644,8.89,2017,Red,-34.0003388,18.8436472
Pessac-Léognan (Grand Cru Classé de Graves) 2008,France,Pessac-Léognan,Château de Fieuzal,4.0,645,39.95,2008,Red,44.71375090000001,-0.6063917
Vinum Italicum No 3 Opera 2017,Italy,Veneto,Tinazzi,4.2,646,19.95,2017,Red,44.71375090000001,-0.6063917
FAY Cabernet Sauvignon 2015,United States,Napa Valley,Stag's Leap Wine Cellars,4.5,646,156.17,2015,Red,38.3992276,-122.3235399
Haut-Médoc (Grand Cru Classé) 2014,France,Haut-Médoc,Château de Camensac,3.7,647,28.9,2014,Red,45.1463854,-0.7864261
S.L.V. Cabernet Sauvignon 2013,United States,Napa Valley,Stag's Leap Wine Cellars,4.5,648,179.0,2013,Red,38.3992276,-122.3235399
Grange 2009,Australia,South Australia,Penfolds,4.6,648,730.12,2009,Red,38.3992276,-122.3235399
Cabernet Sauvignon 2014,South Africa,Stellenbosch,Kanonkop,4.2,648,30.5,2014,Red,-33.8548506,18.8601126
Caro 2016,Argentina,Mendoza,Caro (Catena and Rothschild),4.2,649,50.0,2016,Red,-33.8548506,18.8601126
Ink 2017,Austria,Neusiedlersee,Judith Beck,3.7,649,9.9,2017,Red,-33.8548506,18.8601126
Château d'Ampuis Côte-Rôtie 2015,France,Côte-Rôtie,E. Guigal,4.2,649,99.0,2015,Red,-33.8548506,18.8601126
Pinot Noir 2017,South Africa,Elgin,Iona,3.7,65,19.9,2017,Red,56.3347303,-6.4041001
Cuvée Apanage Côtes de Bourg 2015,France,Côtes de Bourg,Château Puybarbe,3.8,65,11.95,2015,Red,45.0811332,-0.540841
Picarios 2016,Spain,Yecla,Castaño,3.3,65,17.55,2016,Red,45.0811332,-0.540841
Parcela 23 Tempranillo 2017,Spain,Castilla,Finca Constancia,3.5,65,8.99,2017,Red,39.9945624,-4.5327629
Valtellina Superiore Fracia 2015,Italy,Valtellina Superiore,Nino Negri,3.8,65,18.97,2015,Red,39.9945624,-4.5327629
Chianti 2016,Italy,Chianti,Montellori,3.6,65,8.99,2016,Red,43.7355179,10.8080149
Merlot 2016,Italy,Südtirol - Alto Adige,Tramin,3.7,65,8.6,2016,Red,46.3408096,11.2421663
Poetry Cabernet Sauvignon 2019,South Africa,Western Cape,Flagstone,3.7,65,8.95,2019,Red,46.3408096,11.2421663
Touriga Nacional 2017,Portugal,Douro,Quinta da Romaneira,4.3,65,32.3,2017,Red,41.21690299999999,-7.4922091
Frontier Cabernet Sauvignon 2018,South Africa,Stellenbosch,Guardian Peak,3.5,65,9.9,2018,Red,-34.01076450000001,18.8422776
La Parrazal 2009,France,Côtes du Tarn,Comte de Thun,3.6,65,15.0,2009,Red,44.0288613,1.9300276
Acinipo 2013,Spain,Sierras de Málaga,F. Schatz,4.1,65,19.0,2013,Red,44.0288613,1.9300276
Brunello di Montalcino 2015,Italy,Toscana,Uccelliera,4.2,65,58.1,2015,Red,42.9929097,11.5147206
Brunello di Montalcino 2011,Italy,Brunello di Montalcino,San Filippo,4.1,65,33.9,2011,Red,42.9929097,11.5147206
Barolo Ravera 2015,Italy,Barolo,G.D. Vajra,4.1,65,74.75,2015,Red,42.9929097,11.5147206
Refosco dal Peduncolo Rosso 2016,Italy,Colli Orientali del Friuli,Livio Felluga,3.9,65,17.9,2016,Red,42.9929097,11.5147206
Costalago Rosso Veronese 2018,Italy,Rosso Veronese,Zeni,3.9,65,8.9,2018,Red,42.9929097,11.5147206
Cabrida Old Vines Garnacha 2015,Spain,Montsant,Capçanes,4.0,65,37.04,2015,Red,41.1006811,0.7821062
Serpico 2013,Italy,Irpinia,Feudi di San Gregorio,3.9,65,52.5,2013,Red,40.9111904,14.8675003
Perenzo 2011,Italy,Maremma Toscana,Fattoria di Magliano,3.7,65,24.88,2011,Red,42.6244105,11.2837287
Rasteau Vieilles Vignes 2016,France,Rasteau,Tardieu-Laurent,3.7,65,20.47,2016,Red,43.76414399999999,5.369288
Vive Malbec 2019,Argentina,Mendoza,Alta Vista,3.6,65,9.5,2019,Red,43.76414399999999,5.369288
Langhe Dolcetto 2018,Italy,Dolcetto d'Alba,Mauro Molino,3.4,65,9.26,2018,Red,44.635845,7.9597546
Colle Secco Montepulciano d'Abruzzo Rubino 2016,Italy,Montepulciano d'Abruzzo,Cantina Tollo,3.8,65,9.75,2016,Red,42.3416196,14.3215477
Les Terroirs Vieux Carignan 2018,France,Hérault,Calmel & Joseph,3.5,65,8.7,2018,Red,42.3416196,14.3215477
Modri Pinot 2012,Slovenia,Štajerska,Dveri Pax,3.9,65,14.5,2012,Red,46.6452494,15.6943761
Rioja Crianza 2016,Spain,Rioja,El Meson,3.8,65,7.7,2016,Red,39.6773408,-84.2387191
Cuvée Giro Rot 2015,Germany,Rheinhessen,Kühling-Gillot,3.7,65,12.49,2015,Red,49.93124,8.3066
Hill Side 2016,Austria,Burgenland,Leo Hillinger,4.0,65,15.9,2016,Red,47.96382089999999,16.7824909
Montepulciano d'Abruzzo Il Fondatore 2018,Italy,Montepulciano d'Abruzzo,Epicuro,3.4,65,6.88,2018,Red,47.96382089999999,16.7824909
Kleine Rust Pinotage - Shiraz 2018,South Africa,Stellenbosch,Stellenrust,3.5,65,6.88,2018,Red,-33.9884584,18.8494246
Poggio a'Frati Chianti Classico Riserva 2015,Italy,Chianti Classico,Rocca di Castagnoli,3.8,65,21.5,2015,Red,43.44339,11.4517478
Desiderio Merlot 2016,Italy,Cortona,Avignonesi,4.0,65,43.51,2016,Red,43.1735657,11.9332981
Brauneberger Klostergarten Pinot Noir*** 2009,Germany,Mosel,Markus Molitor,4.0,65,88.95,2009,Red,43.1735657,11.9332981
Per Sempre Syrah Toscana 2015,Italy,Toscana,Tua Rita,4.2,65,154.23,2015,Red,43.0641308,10.6891608
Kaliber 12 Spätburgunder 2016,Germany,Rheinhessen,Adams,3.5,65,11.0,2016,Red,43.0641308,10.6891608
Le Clos Rouge Crozes-Hermitage 2011,France,Crozes-Hermitage,Delas,4.0,65,39.9,2011,Red,43.0641308,10.6891608
Kleiner Schwarzer 2017,Germany,Pfalz,Weingut Metzger,3.8,65,10.67,2017,Red,49.57853309999999,8.161003599999999
Etna Rosso 2018,Italy,Etna,Tenuta delle Terre Nere,3.9,650,14.9,2018,Red,37.8857837,15.0183176
Montepulciano D'Abruzzo 2018,Italy,Montepulciano d'Abruzzo,Zonin,3.5,650,6.41,2018,Red,37.8857837,15.0183176
Margaux (Grand Cru Classé) 2008,France,Margaux,Château Cantenac Brown,4.1,651,68.55,2008,Red,45.0282851,-0.6787814999999999
Castillon - Côtes de Bordeaux 2015,France,Castillon - Côtes de Bordeaux,Château d'Aiguilhe,4.0,651,32.36,2015,Red,44.9093937,-0.0490197
Las Mulas Reserva Carmenère 2017,Chile,Central Valley,Miguel Torres,3.7,651,9.65,2017,Red,44.9093937,-0.0490197
Pinotage 2018,South Africa,Durbanville,Diemersdal,4.0,651,11.75,2018,Red,-33.802626,18.64632
Church Block Cabernet Sauvignon - Shiraz - Merlot 2015,Australia,McLaren Vale,Wirra Wirra,3.8,651,19.49,2015,Red,-35.2260607,138.567752
Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Domaine de Beaurenard,4.2,651,38.0,2016,Red,44.05362090000001,4.834506
Red 2015,Austria,Burgenland,Heinrich,3.5,652,8.75,2015,Red,43.1450267,-78.69633139999999
Zinfandel 2017,United States,California,Robert Mondavi Private Selection,3.9,652,13.82,2017,Red,43.1450267,-78.69633139999999
Moreccio Bolgheri 2016,Italy,Bolgheri,Casa di Terra,3.8,653,14.63,2016,Red,43.2178483,10.5820872
Margaux 2015,France,Margaux,Château La Tour de Mons,3.9,653,25.24,2015,Red,45.0587101,-0.6910242
Due Lune Nerello Mascalese - Nero d'Avola 2017,Italy,Terre Siciliane,Cellaro,4.2,654,15.89,2017,Red,37.6504102,13.0947912
120 Merlot 2016,Chile,Central Valley,Santa Rita,3.2,654,6.77,2016,Red,37.6504102,13.0947912
Saint-Estèphe 2014,France,Saint-Estèphe,Château Haut-Beauséjour,3.9,654,27.71,2014,Red,37.6504102,13.0947912
Il Bacialé Monferrato Rosso 2014,Italy,Monferrato,Braida,3.7,655,15.4,2014,Red,37.6504102,13.0947912
Wallace (Shiraz - Grenache) 2016,Australia,Barossa Valley,Glaetzer,3.8,655,19.99,2016,Red,37.6504102,13.0947912
Barbera d'Asti Camp du Rouss 2016,Italy,Barbera d'Asti,Coppo,4.0,655,18.97,2016,Red,44.7203498,8.2814286
Reserva 2013,Spain,Valdepeñas,Señorio de Los Llanos,3.3,657,4.95,2013,Red,44.7203498,8.2814286
Saint-Estèphe (Grand Cru Classé) 2010,France,Saint-Estèphe,Château Montrose,4.4,657,279.0,2010,Red,45.2463525,-0.7533456
Sperss Langhe 2011,Italy,Langhe,Gaja,4.5,657,212.43,2011,Red,33.7405484,-84.3463317
Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Podere Brizio,4.2,657,42.0,2013,Red,43.0260512,11.4494998
Garnacha 2018,Spain,Rioja,La Maldita,3.6,657,8.7,2018,Red,16.737405,-92.626024
Mourvèdre 2017,France,Pays d'Oc,Les Jamelles,3.8,657,6.33,2017,Red,16.737405,-92.626024
Zinfandel 2017,United States,California,Dark Horse,3.6,659,6.31,2017,Red,16.737405,-92.626024
Crianza 2014,Spain,Rioja,Don Sebastian,3.2,66,23.4,2014,Red,37.4507673,-77.62722029999999
La Segreta Il Rosso 2018,Italy,Sicilia,Planeta,3.5,66,7.66,2018,Red,37.4507673,-77.62722029999999
Bacca Nera 2018,Italy,Veneto,Corte Figaretto,3.8,66,8.5,2018,Red,45.4838457,11.015472
Lillovè Cannonau di Sardegna 2018,Italy,Cannonau di Sardegna,Gabbas,3.6,66,10.9,2018,Red,45.4838457,11.015472
Shiraz 2017,South Africa,Coastal Region,Fairview,3.9,66,17.9,2017,Red,45.4838457,11.015472
Chianti Colli Senesi Riserva 2015,Italy,Chianti Colli Senesi,Poderi del Paradiso,4.1,66,15.3,2015,Red,43.486116,11.0371017
Rioja Reserva 2013,Spain,Rioja,Viña Bujanda,3.8,66,10.15,2013,Red,43.486116,11.0371017
Villa Mura Bardolino 2015,Italy,Bardolino,Sartori,2.8,66,7.32,2015,Red,43.486116,11.0371017
Beef & Liberty Malbec 2019,Argentina,Mendoza,The Beefsteak Club,3.6,66,8.41,2019,Red,43.486116,11.0371017
Ripa della Volta Valpolicella Ripasso 2016,Italy,Valpolicella Ripasso,Ottella,4.1,66,20.27,2016,Red,45.4243002,10.6551806
Grès de Montpellier 2016,France,Languedoc,Mas des Mas,3.8,66,16.47,2016,Red,45.4243002,10.6551806
Te Muna Aroha 2014,New Zealand,Martinborough,Craggy Range,4.3,66,85.27,2014,Red,48.41212059999999,-114.3370768
Haideboden Frauenkirchner 2016,Austria,Burgenland,Umathum,3.9,66,25.5,2016,Red,47.8314622,16.9333946
Cabernet Sauvignon - Merlot 2016,South Africa,Paarl,Rupert & Rothschild,4.1,66,16.9,2016,Red,47.8314622,16.9333946
Stibadium Nero di Troia 2013,Italy,San Severo,Coppadoro,3.9,66,25.1,2013,Red,47.8314622,16.9333946
Extra Libre 2017,France,Cahors,Château du Cèdre,3.7,66,16.9,2017,Red,44.4860031,1.1078075
Borgo Thaulero Montepulciano d'Abruzzo 2018,Italy,Montepulciano d'Abruzzo,Casal Thaulero,3.8,66,4.45,2018,Red,42.65764009999999,13.9756781
Heideboden Rot 2017,Austria,Burgenland,Claus Preisinger,4.1,66,15.75,2017,Red,47.90815380000001,16.9103232
Pinot Noir 2016,New Zealand,Marlborough,Te Whare Ra,3.8,66,29.95,2016,Red,-41.5122538,173.8146215
Noon Eclipse 2011,Australia,South Australia,Noon,4.1,66,68.9,2011,Red,-41.5122538,173.8146215
L'Arcione 2010,Italy,Colli Orientali del Friuli,La Tunella,4.0,66,28.26,2010,Red,46.040687,13.4374668
Barolo Bussia Cicala 2015,Italy,Barolo,Aldo Conterno,4.4,66,129.01,2015,Red,46.040687,13.4374668
El Abuelo de Piqueras Crianza 2017,Spain,Almansa,Bodegas Piqueras,4.0,66,6.75,2017,Red,38.8754245,-1.1140537
Hermitage Monier de la Sizeranne 2003,France,Hermitage,M. Chapoutier,4.2,66,62.95,2003,Red,38.8754245,-1.1140537
Mar i Muntanya 2014,France,Côtes Catalanes,Domaine de l'Horizon,3.6,66,9.25,2014,Red,42.7490171,2.6777274
Cabernet Sauvignon 2018,Chile,Colchagua Valley,Montes Alpha,3.7,66,12.95,2018,Red,42.7490171,2.6777274
Bachgart Blauburgunder 2014,Italy,Südtirol - Alto Adige,Klaus Lentsch,3.7,66,42.9,2014,Red,46.4664691,11.2542729
Les Carlines Terrasses du Larzac 2013,France,Terrasses du Larzac,Mas Haut-Buis,3.6,66,9.0,2013,Red,43.7905865,3.4568176
Zinfandel 2014,United States,Monterey,Craftwork,3.6,66,14.99,2014,Red,43.7905865,3.4568176
Tete de Cuvée Pinot Noir 2013,South Africa,Walker Bay,Bouchard Finlayson,4.3,66,95.0,2013,Red,-34.381722,19.241867
Crianza (Selección Crianza) 2014,Spain,Campo de Borja,Borsao,3.9,660,8.85,2014,Red,-34.381722,19.241867
Gran Reserva Merlot 2015,Chile,Maipo Valley,Carmen,3.7,660,12.6,2015,Red,-34.381722,19.241867
Salice Salentino Riserva 2016,Italy,Salice Salentino,Il Tauro,3.6,661,6.3,2016,Red,36.9861111,32.9663889
Haut-Médoc 2015,France,Haut-Médoc,Château Lanessan,3.6,661,16.9,2015,Red,45.13598830000001,-0.752506
Barbera d'Alba Tre Vigne 2017,Italy,Barbera d'Alba,Vietti,3.9,662,16.9,2017,Red,44.6242163,7.9791973
Lourens River Valley 2009,South Africa,Stellenbosch,Morgenster Estate,4.1,662,19.45,2009,Red,-34.083936,18.885007
Cabernet Sauvignon 2015,United States,Columbia Valley,Chateau Ste. Michelle,3.8,6629,13.57,2015,Red,47.7299119,-122.1508227
Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Pierrail,3.9,664,13.5,2016,Red,44.7700849,0.2674745
Barco Reale di Carmignano 2016,Italy,Barco Reale di Carmignano,Capezzana,3.7,664,9.9,2016,Red,43.8239274,10.995525
Cabernet Sauvignon 2018,Chile,Colchagua Valley,Los Vascos,3.6,666,9.4,2018,Red,43.8239274,10.995525
Crianza 2015,Spain,Rioja,Altos Ibéricos,3.8,6662,27.9,2015,Red,36.6914369,-6.1093715
Tempranillo 2012,Spain,Rioja,Rolland & Galarreta 'R&G',3.9,667,12.53,2012,Red,36.6914369,-6.1093715
Margaux 2005,France,Margaux,Château Labégorce,4.0,667,57.95,2005,Red,45.0499759,-0.6879457
Aconcagua Valley 2014,Chile,Aconcagua Valley,Sena,4.4,667,112.1,2014,Red,45.0499759,-0.6879457
Rosso di Montalcino 2015,Italy,Rosso di Montalcino,Poggio San Polo,3.9,667,17.06,2015,Red,43.446779,11.3782136
Castello di Brolio Gran Selezione Chianti Classico 2015,Italy,Chianti Classico,Ricasoli,4.2,668,37.9,2015,Red,43.446779,11.3782136
Rosso di Montalcino 2015,Italy,Rosso di Montalcino,Argiano,3.8,668,14.45,2015,Red,42.9848759,11.4225386
Margaux (Grand Cru Classé) 2014,France,Margaux,Château Brane-Cantenac,4.1,669,58.44,2014,Red,45.024064,-0.6745709
Diamond Label Shiraz 2017,Australia,South Australia,Rosemount,3.4,669,9.26,2017,Red,44.7394103,-93.1257723
Nuits-Saint-Georges Vieilles Vignes 2012,France,Nuits-Saint-Georges,Maison Roche de Bellene,4.0,67,43.0,2012,Red,47.04440140000001,4.8462543
Clos Triguedina Malbec 2016,France,Cahors,Jean-Luc Baldès,3.8,67,24.95,2016,Red,47.04440140000001,4.8462543
Rioja Crianza 2015,Spain,Rioja,Marques de Mundaiz,3.7,67,8.0,2015,Red,47.04440140000001,4.8462543
Pinot Noir 2017,Israel,Galilee,Yarden,3.9,67,26.21,2017,Red,47.04440140000001,4.8462543
Cuvée Bertrand 2015,Austria,Niederösterreich,Schloss Gobelsburg,3.6,67,13.43,2015,Red,48.461037,15.69598
Vale da Mata Tinto 2016,Portugal,Lisboa,Herdade do Rocim,3.9,67,11.48,2016,Red,38.1974682,-7.8555207
Sélection Spéciale Grenache - Syrah - Mourvèdre 2017,France,Pays d'Oc,Les Jamelles,3.8,67,13.37,2017,Red,38.1974682,-7.8555207
Toscana Rosso 2017,Italy,Toscana,Ricasoli,3.2,67,7.75,2017,Red,38.1974682,-7.8555207
Les Capitelles Costières de Nîmes Rouge 2015,France,Costières-de-Nîmes,Château Mourgues du Grès,3.9,67,16.9,2015,Red,43.7934514,4.5653906
Oak Cask Syrah 2018,Argentina,Mendoza,Trapiche,3.8,67,7.96,2018,Red,43.7934514,4.5653906
More 2015,Italy,delle Venezie,Collavini,4.0,67,12.99,2015,Red,45.99516269999999,13.4421301
Merlot - Cabernet Sauvignon Buzet 2015,France,Buzet,Lionel Osmin & Cie,3.4,67,8.9,2015,Red,43.3261779,-0.3296551
Santa Cruz de Artazu 2015,Spain,Navarra,Artadi,3.9,67,28.95,2015,Red,43.3261779,-0.3296551
Sud Primitivo di Manduria 2018,Italy,Primitivo di Manduria,San Marzano,3.9,67,6.99,2018,Red,40.7279967,-73.9884379
Brunello di Montalcino Riserva 2012,Italy,Brunello di Montalcino,Poggio Antico,4.4,67,99.53,2012,Red,40.7279967,-73.9884379
Brunello di Montalcino Vigna di Fiore 2011,Italy,Brunello di Montalcino,Fattoria dei Barbi,4.1,67,55.19,2011,Red,43.031067,11.511996
Saint-Estephe de Calon-Ségur 2014,France,Saint-Estèphe,Château Calon-Ségur,3.6,67,28.83,2014,Red,45.266782,-0.7776259999999999
Pomerol 2012,France,Pomerol,Château Prieurs de la Commanderie,4.2,67,33.9,2012,Red,45.266782,-0.7776259999999999
Niccolò V Colli di Luni Rosso 2015,Italy,Colli di Luni,Lvnae,3.5,67,15.65,2015,Red,45.266782,-0.7776259999999999
Côtes de Gascogne Tannat - Merlot 2018,France,Côtes de Gascogne,Horgelus,3.8,67,6.09,2018,Red,45.266782,-0.7776259999999999
Pegaso Barrancos de Pizarra 2013,Spain,Castilla y León,Telmo Rodriguez,3.9,67,28.5,2013,Red,45.266782,-0.7776259999999999
Tempranillo 2018,Spain,Rioja Alta,Tarón,3.3,67,5.76,2018,Red,45.266782,-0.7776259999999999
Ca'Marcanda Bolgheri 2016,Italy,Bolgheri,Gaja,4.2,67,120.0,2016,Red,33.7405484,-84.3463317
Syrah 2017,Chile,Central Valley,Carmen,3.6,67,6.75,2017,Red,33.7405484,-84.3463317
Random Unexpected Red 2016,Chile,Colchagua Valley,Polkura,3.3,67,14.13,2016,Red,-34.3410506,-71.6260193
Manastir 2017,Turkey,Southeastern Anatolia,Shiluh,4.0,67,13.6,2017,Red,-34.3410506,-71.6260193
Vignaricco 2010,Italy,Colli Orientali del Friuli,Conte d'Attimis Maniago,3.9,67,22.99,2010,Red,46.0096606,13.3416919
Dolcetto d'Alba 2013,Italy,Dolcetto d'Alba,Giacomo Fenocchio,3.5,67,9.6,2013,Red,44.6114057,7.9598511
Réserve Bordeaux Rouge 2016,France,Bordeaux,Château Tour de Mirambeau,3.6,67,9.9,2016,Red,44.6114057,7.9598511
Sicilia Nero d'Avola 2017,Italy,Terre Siciliane,Antonini Ceresa,3.5,67,5.5,2017,Red,44.6114057,7.9598511
Brauneberger Mandelgraben Pinot Noir 2013,Germany,Mosel,Markus Molitor,3.9,67,29.95,2013,Red,44.6114057,7.9598511
Spätburgunder 2018,Germany,Ahr,Meyer - Näkel,3.6,67,13.83,2018,Red,50.5361439,7.044255799999999
Saint-Émilion Grand Cru 2012,France,Saint-Émilion Grand Cru,Château La Fleur de Jaugue,4.1,67,18.8,2012,Red,50.5361439,7.044255799999999
Buzzard Kloof Syrah 2017,South Africa,Stellenbosch,Rustenberg,4.2,67,18.42,2017,Red,-33.8956904,18.8925072
Castel Firmian Teroldego Rotaliano 2018,Italy,Teroldego Rotaliano,Mezzacorona,3.6,67,7.58,2018,Red,-33.8956904,18.8925072
Webb 2012,South Africa,Stellenbosch,Neil Ellis,4.3,67,75.0,2012,Red,25.031148,-77.334599
The GSM 2017,South Africa,Stellenbosch,Simonsig,3.1,67,9.65,2017,Red,-33.8700592,18.8254192
Saracena Primitivo 2018,Italy,Primitivo di Manduria,Masseria Borgo dei Trulli,4.1,67,11.95,2018,Red,40.3447113,17.5228786
Vitus Spätburgunder 2014,Germany,Baden,Heger,3.7,67,14.95,2014,Red,40.3447113,17.5228786
Toscana Mediterra 2018,Italy,Toscana,Poggio Al Tesoro,3.8,67,12.9,2018,Red,43.5797653,10.550356
Pomerol 2015,France,Pomerol,Château Le Bon Pasteur,3.9,67,89.95,2015,Red,44.929345,-0.180856
Fiulot Barbera d'Asti 2018,Italy,Barbera d'Asti,Prunotto,3.7,670,11.48,2018,Red,44.929345,-0.180856
Vinsobres Les Cornuds 2015,France,Vinsobres,Famille Perrin,3.7,670,11.9,2015,Red,44.929345,-0.180856
Malbec 2019,Argentina,Mendoza,Alamos,3.7,671,7.31,2019,Red,27.0254869,-108.941309
Terroir D'Altitude Syrah 2017,France,Languedoc-Roussillon,Fortant,3.8,671,8.71,2017,Red,43.4111081,3.7095477
Alentejano Tinto 2014,Portugal,Alentejano,Monte do Pintor,3.9,671,16.38,2014,Red,38.7346666,-7.880025700000001
Crianza (Selección Crianza) 2015,Spain,Campo de Borja,Borsao,3.9,671,11.95,2015,Red,38.7346666,-7.880025700000001
Tignanello 2016,Italy,Toscana,Antinori,4.6,6711,109.0,2016,Red,38.7346666,-7.880025700000001
Keyneton Euphonium 2014,Australia,Eden Valley,Henschke,4.3,672,59.74,2014,Red,38.7346666,-7.880025700000001
Vertigo 2017,Italy,delle Venezie,Livio Felluga,3.7,672,13.95,2017,Red,38.7346666,-7.880025700000001
Ribera del Duero Crianza 2017,Spain,Ribera del Duero,Arzuaga,4.1,673,21.33,2017,Red,41.6286111,-4.3236111
Incógnito 2014,Portugal,Alentejano,Cortes de Cima,4.5,674,67.26,2014,Red,41.6286111,-4.3236111
Saint-Georges Saint-Émilion 2014,France,Saint-Georges-Saint-Émilion,Château Cap d’Or,3.7,675,24.32,2014,Red,41.6286111,-4.3236111
Cos d'Estournel 2009,France,Saint-Estèphe,Cos d'Estournel,4.6,675,390.0,2009,Red,45.230769,-0.7757841
Castillon - Côtes de Bordeaux 2011,France,Castillon - Côtes de Bordeaux,Château d'Aiguilhe,3.8,676,29.39,2011,Red,44.9093937,-0.0490197
Rioja Viñedos de Altura 2015,Spain,Rioja,Ramón Bilbao,3.8,676,13.57,2015,Red,42.5699439,-2.8608441
Asinone Vino Nobile di Montepulciano 2015,Italy,Vino Nobile di Montepulciano,Poliziano,4.3,676,41.43,2015,Red,42.5699439,-2.8608441
Costera 2017,Italy,Cannonau di Sardegna,Argiolas,3.8,676,8.1,2017,Red,42.5699439,-2.8608441
Tenuta Guado al Tasso Cont'Ugo Bolgheri 2016,Italy,Bolgheri,Antinori,4.3,677,37.85,2016,Red,42.5699439,-2.8608441
Luces Shiraz - Tempranillo - Cabernet Sauvignon Somontano 2016,Spain,Somontano,Viñas del Vero,3.3,677,5.75,2016,Red,42.5699439,-2.8608441
Pauillac (Grand Cru Classé) 2006,France,Pauillac,Château Duhart-Milon,4.2,678,118.9,2006,Red,42.5699439,-2.8608441
Sela Rioja 2016,Spain,Rioja,Bodegas Roda,3.9,678,17.25,2016,Red,42.58510099999999,-2.8469189
Saint-Estèphe (Grand Cru Classé) 2011,France,Saint-Estèphe,Château Lafon-Rochet,3.8,678,54.7,2011,Red,45.2293874,-0.7877968999999999
Appassimento 2015,Italy,Puglia,Conte di Campiano,4.0,6780,6.57,2015,Red,45.2293874,-0.7877968999999999
Pinotage 2017,South Africa,Stellenbosch,Kanonkop,4.1,679,28.9,2017,Red,-33.8548506,18.8601126
Alanera Rosso Veronese 2015,Italy,Rosso Veronese,Zenato,3.8,679,8.68,2015,Red,-33.8548506,18.8601126
La Sirène de Giscours Margaux 2015,France,Margaux,Château Giscours,4.1,679,35.0,2015,Red,45.0088738,-0.6455761999999999
Adobe Merlot (Reserva) 2017,Chile,Rapel Valley,Emiliana,3.6,679,8.45,2017,Red,45.0088738,-0.6455761999999999
Campania Aglianico 2016,Italy,Campania,Rocca del Dragone,4.2,68,8.95,2016,Red,45.0088738,-0.6455761999999999
Tempranillo 2019,Spain,Uclés,Mesta,3.4,68,5.95,2019,Red,45.0088738,-0.6455761999999999
Brunello di Montalcino 2012,Italy,Brunello di Montalcino,San Filippo,4.1,68,43.65,2012,Red,45.0088738,-0.6455761999999999
Pecan Stream Pebble Hill 2017,South Africa,Stellenbosch,Waterford Estate,3.5,68,12.2,2017,Red,-33.9980756,18.8700636
L'Ancely Languedoc La Clape 2014,France,La Clape,Château la Négly,4.3,68,57.51,2014,Red,43.2141696,3.184006
Gigondas Valbelle 2011,France,Gigondas,Château de Saint Cosme,4.3,68,46.0,2011,Red,44.1671895,5.0068355
